tp_record_share;id_titolo_invio;id_titolo_exp;id_titolo_inviante;id_titolo_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio_polizza;ramo;effetto_titolo;stato_share;id_incasso_exp;cod_garanzia_cmp;descrizione_garanzia_cmp;ramo_bil;codice_provv;aliquota;tipo_premi_delega;netto;diritti;accessori;imponibile;antiracket;tasse;lordo;ssn;sconto_applicato_1;sconto_applicato_2;provvigioni_totali;provvigioni_acquisto;provvigioni_acquisto_variabile;provvigioni_acquisto_fissa;provvigioni_incasso;provvigioni_incasso_variabile;provvigioni_incasso_fissa;provvigioni_acquisto_diritti;provvigioni_incasso_diritti;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_acq_parte_diritti_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;provv_inc_parte_diritti_c1;collaboratore_2;provv_tot_c2;provv_acq_c2;provv_acq_parte_fissa_c2;provv_acq_parte_variabile_c2;provv_acq_parte_diritti_c2;provv_inc_c2;provv_inc_parte_fissa_c2;provv_inc_parte_variabile_c2;provv_inc_parte_diritti_c2;collaboratore_3;provv_tot_c3;provv_acq_c3;provv_acq_parte_fissa_c3;provv_acq_parte_variabile_c3;provv_acq_parte_diritti_c3;provv_inc_c3;provv_inc_parte_fissa_c3;provv_inc_parte_variabile_c3;provv_inc_parte_diritti_c3;collaboratore_4;provv_tot_c4;provv_acq_c4;provv_acq_parte_fissa_c4;provv_acq_parte_variabile_c4;provv_acq_parte_diritti_c4;provv_inc_c4;provv_inc_parte_fissa_c4;provv_inc_parte_variabile_c4;provv_inc_parte_diritti_c4;timestamp_record
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;2B1;INCENDIO ADB - CIVILI - DANNI D'ACQUA;0;;0,00;T;11,85;0,00;1,18;13,03;0,13;2,9;15,93;0,00;0,00;0,00;3,39;3,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;E07;FAMIGLIA;0;;0,00;T;18,8;0,00;1,88;20,68;0,2;4,61;25,29;0,00;0,00;0,00;5,38;5,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;P09;ASSISTENZA ABITAZIONI;0;;0,00;T;11,57;0,00;1,16;12,73;0,00;1,28;14,01;0,00;0,00;0,00;3,31;3,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215849;936215849;OWEB-23774-936215849;;5;GEN;;730796022;0;;3S;25/06/2026;P;;E07;FAMIGLIA;0;;0,00;T;22,3;0,00;2,23;24,53;0,24;5,47;30,0;0,00;0,00;0,00;6,38;6,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215849;936215849;OWEB-23774-936215849;;5;GEN;;730796022;0;;3S;25/06/2026;P;;T04;FAMIGLIA;0;;0,00;T;42,74;0,00;4,27;47,01;0,00;9,99;57,0;0,00;0,00;0,00;12,22;12,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215877;936215877;OWEB-23774-936215877;;5;GEN;;730818818;0;;3D;10/06/2026;P;;D70;INFORTUNI DELLA CIRCOLAZIONE;0;;0,00;T;62,51;0,00;12,51;75,02;0,00;1,88;76,9;0,00;0,00;0,00;19,5;19,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;022;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215882;936215882;OWEB-23774-936215882;;5;GEN;;730825586;0;;3E;03/06/2026;A;;E06;VARIE;0;;0,00;T;920,0;0,00;0,00;920,0;9,2;204,7;1124,7;0,00;0,00;0,00;220,8;220,8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;S55;SCIOPERO-RISCHI ORDINARI - INCENDIO;0;;0,00;T;2,88;0,00;0,00;2,88;0,02;0,64;3,52;0,00;0,00;0,00;0,66;0,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;S02;HAIL - GRANDINE DA R.O. INCENDIO;0;;0,00;T;1,08;0,00;0,00;1,08;0,01;0,24;1,32;0,00;0,00;0,00;0,25;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;S57;SCIOPERO - ADB DA RISCHI ORDINARI;0;;0,00;T;0,72;0,00;0,00;0,72;0,01;0,16;0,88;0,00;0,00;0,00;0,17;0,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;S53;SOVRACCARICO NEVE DA RO - INCENDIO;0;;0,00;T;2,16;0,00;0,00;2,16;0,02;0,48;2,64;0,00;0,00;0,00;0,5;0,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;S15;WINDSTORM DA R.O. INCENDIO;0;;0,00;T;2,52;0,00;0,00;2,52;0,02;0,56;3,08;0,00;0,00;0,00;0,58;0,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;EE6;ELETTRONICA CON GARANZIA INFORMATICA;0;;0,00;T;2,7;0,00;0,00;2,7;0,02;0,6;3,3;0,00;0,00;0,00;0,62;0,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;E66;RCO - PRIMA CATEGORIA PROVVIGIONALE;0;;0,00;T;44,63;0,00;0,00;44,63;0,44;9,93;54,56;0,00;0,00;0,00;10,26;10,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;E48;RCG - CYBER RISK;0;;0,00;T;10,78;0,00;0,00;10,78;0,1;2,4;13,18;0,00;0,00;0,00;2,48;2,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;E34;ARTIGIANI;0;;0,00;T;55,08;0,00;0,00;55,08;0,55;12,27;67,35;0,00;0,00;0,00;12,67;12,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;1B6;ADB DA PICCOLE INDUSTRIE AUTOMATIZZATE;0;;0,00;T;99,78;0,00;0,00;99,78;0,99;22,2;121,98;0,00;0,00;0,00;22,95;22,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215899;936215899;OWEB-23774-936215899;;5;GEN;;730845982;0;;01;08/06/2026;P;;1A6;PICCOLE INDUSTRIE AUTOMATIZZATE;0;;0,00;T;126,12;0,00;0,00;126,12;1,26;28,05;154,17;0,00;0,00;0,00;29,01;29,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936216105;936216105;OWEB-23774-936216105;;5;GEN;;180992559;0;;3N;18/06/2026;P;;N83;RC AUTOVETTURE;0;;0,00;T;152,16;0,00;0,00;152,16;0,00;35,0;187,16;15,98;0,00;0,00;14,85;14,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936216105;936216105;OWEB-23774-936216105;;5;GEN;;180992559;0;;3N;18/06/2026;P;;X87;INFORTUNI - RC AUTO;0;;0,00;T;19,4;0,00;0,00;19,4;0,00;0,49;19,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936216105;936216105;OWEB-23774-936216105;;5;GEN;;180992559;0;;3N;18/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;1,3;0,00;0,00;1,3;0,01;0,17;1,47;0,00;0,00;0,00;0,19;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936216105;936216105;OWEB-23774-936216105;;5;GEN;;180992559;0;;3N;18/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;1,3;0,00;0,00;1,3;0,01;0,18;1,48;0,00;0,00;0,00;0,2;0,2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936216105;936216105;OWEB-23774-936216105;;5;GEN;;180992559;0;;3N;18/06/2026;P;;D87;INFORTUNI - RC AUTO;0;;0,00;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,04;5,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;T;3,15;0,00;0,00;3,15;0,07;0,42;3,57;0,00;0,00;0,00;0,42;0,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;N82;PERDITA DELLE CHIAVI;0;;0,00;T;0,45;0,00;0,00;0,45;0,01;0,06;0,51;0,00;0,00;0,00;0,06;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,13;0,00;0,00;0,13;0,01;0,02;0,15;0,00;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;T;0,45;0,00;0,00;0,45;0,01;0,06;0,51;0,00;0,00;0,00;0,06;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,13;0,00;0,00;0,13;0,01;0,02;0,15;0,00;0,00;0,00;0,02;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;Y16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;T;0,45;0,00;0,00;0,45;0,00;0,05;0,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;O58;ROTTURA CRISTALLI;0;;0,00;T;46,03;0,00;0,00;46,03;0,46;6,21;52,24;0,00;0,00;0,00;6,9;6,9;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;Y12;ASSISTENZA AUTOCARRI - GENL/GENP;0;;0,00;T;24,81;0,00;0,00;24,81;0,00;2,48;27,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;N84;RC AUTOCARRI;0;;0,00;T;150,88;0,00;0,00;150,88;0,00;34,7;185,58;15,84;0,00;0,00;11,78;11,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,06;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936854993;936854993;OWEB-23774-936854993;;5;GEN;;180024255;0;;3N;21/06/2026;P;;P12;ASSISTENZA AUTOCARRI - GENL/GENP;0;;0,00;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,96;4,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;937528507;937528507;OWEB-23774-937528507;;5;GEN;;180992526;0;;3N;22/06/2026;P;;N84;RC AUTOCARRI;0;;0,00;T;268,1;0,00;0,00;268,1;0,00;71,05;339,15;28,15;0,00;0,00;20,93;20,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;937528507;937528507;OWEB-23774-937528507;;5;GEN;;180992526;0;;3N;22/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;2,57;0,00;0,00;2,57;0,03;0,35;2,92;0,00;0,00;0,00;0,38;0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;937528507;937528507;OWEB-23774-937528507;;5;GEN;;180992526;0;;3N;22/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;2,58;0,00;0,00;2,58;0,03;0,35;2,93;0,00;0,00;0,00;0,39;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;T;6,72;0,00;0,00;6,72;0,07;0,91;7,63;0,00;0,00;0,00;0,98;0,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;D87;INFORTUNI - RC AUTO;0;;0,00;T;50,0;0,00;0,00;50,0;0,00;6,26;56,26;0,00;0,00;0,00;13,0;13,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;P02;ASSISTENZA AUTO;0;;0,00;T;22,73;0,00;0,00;22,73;0,00;2,84;25,57;0,00;0,00;0,00;4,55;4,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;N83;RC AUTOVETTURE;0;;0,00;T;266,15;0,00;0,00;266,15;0,00;61,22;327,37;27,95;0,00;0,00;28,59;28,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;T27;TUTELA LEGALE FIRST;0;;0,00;T;28,11;0,00;0,00;28,11;0,28;3,51;31,62;0,00;0,00;0,00;7,03;7,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
