tp_record_share;id_polizza_exp;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio;codice_garanzia_art20;descrizione_garanzia_art20;stato_garanzia_art20;cod_garanzia_cmp;descrizione_garanzia_cmp;ramo_bil;codice_provv;aliquota;tasso;minimo;scoperto;valore_ass_1;valore_ass_2;valore_ass_3;tipo_bene_assicurato_art20;id_bene_exp;descrizione_bene_assicurato;id_beneficiario_exp;tipo_premi;tipo_premi_delega;provvigioni_totali;provvigioni_acquisto;provvigioni_incasso;netto;diritti;accessori;imponibile;antiracket;tasse;lordo;ssn;sconto_applicato_1;sconto_applicato_2;massimo;franchigia;diaria;libro_matricola;numero_applicazione_lm;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;al_provv_tot_c1;al_provv_acq_c1;al_provv_acq_parte_fissa_c1;al_provv_acq_parte_variabile_c1;al_provv_inc_c1;al_provv_inc_parte_fissa_c1;al_provv_inc_parte_variabile_c1;timestamp_record
30;265757685;265757685;OWEB-23774-265757685;;5;GEN;;732486598;0;;;;;P9M;ASSISTENZA - FARE PREVENZIONE - START;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,45;0,00;0,00;1,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;265757685;265757685;OWEB-23774-265757685;;5;GEN;;732486598;0;;;;;T33;TUTELA - PRONTO AVVOCATO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,34;0,00;0,00;0,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;129,72;0,00;0,00;129,72;0,00;29,84;159,56;13,62;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;11,71;0,00;0,00;11,71;0,00;1,17;12,88;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;70,58;0,00;0,00;70,58;0,00;9,52;80,1;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,58;0,00;0,00;2,58;0,00;0,35;2,93;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;N82;PERDITA DELLE CHIAVI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,54;0,00;0,00;1,54;0,00;0,2;1,74;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,54;0,00;0,00;1,54;0,00;0,16;1,7;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;10,78;0,00;0,00;10,78;0,00;1,4;12,18;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,54;0,00;0,00;1,54;0,00;0,2;1,74;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;O98;GUASTI KASKO VEICOLO NON ASSIC. O NON IDENTIFICATO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;15,45;0,00;0,00;15,45;0,00;2,09;17,54;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;277547402;277547402;OWEB-23774-277547402;;5;GEN;;183629679;0;;;;;D87;INFORTUNI - RC AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;68,04;0,00;0,00;68,04;0,00;1,7;69,74;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;283112151;283112151;OWEB-23774-283112151;;5;GEN;;184642980;0;;;;;N87;RC MOTOCICLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;182,93;0,00;0,00;182,93;0,00;42,07;225,0;19,21;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;125,31;0,00;0,00;125,31;0,00;28,82;154,13;13,16;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;34,7;0,00;0,00;34,7;0,00;4,68;39,38;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,58;0,00;0,00;2,58;0,00;0,35;2,93;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;N82;PERDITA DELLE CHIAVI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,03;0,00;0,00;1,03;0,00;0,14;1,17;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,03;0,00;0,00;1,03;0,00;0,1;1,13;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;3,09;0,00;0,00;3,09;0,00;0,42;3,51;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;D87;INFORTUNI - RC AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;34,02;0,00;0,00;34,02;0,00;0,85;34,87;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254739636;254739636;OWEB-23774-254739636;;5;GEN;;182259847;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;11,71;0,00;0,00;11,71;0,00;1,17;12,88;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;250720197;250720197;OWEB-23774-250720197;;5;GEN;;182259564;0;;;;;N89;MACCHINE AGRICOLE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,08;0,00;0,00;21,08;0,00;4,85;25,93;2,21;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;250720197;250720197;OWEB-23774-250720197;;5;GEN;;182259564;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,5;0,00;0,00;0,5;0,00;0,07;0,57;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254101911;254101911;OWEB-23774-254101911;;5;GEN;;182259780;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;376,68;0,00;0,00;376,68;0,00;86,64;463,32;39,55;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254101911;254101911;OWEB-23774-254101911;;5;GEN;;182259780;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;5,0;0,00;0,00;5,0;0,00;0,68;5,68;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;254143676;254143676;OWEB-23774-254143676;;5;GEN;;182259790;0;;;;;N70;R.C.AUTOVEICOLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;228,95;0,00;0,00;228,95;0,00;0,00;228,95;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271421910;271421910;OWEB-23774-271421910;;5;GEN;;183629287;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;90,09;0,00;0,00;90,09;0,00;20,72;110,81;9,46;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271421910;271421910;OWEB-23774-271421910;;5;GEN;;183629287;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;11,71;0,00;0,00;11,71;0,00;1,17;12,88;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271421910;271421910;OWEB-23774-271421910;;5;GEN;;183629287;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;29,4;0,00;0,00;29,4;0,00;3,97;33,37;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271421910;271421910;OWEB-23774-271421910;;5;GEN;;183629287;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,59;0,00;0,00;2,59;0,00;0,35;2,94;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271612952;271612952;OWEB-23774-271612952;;5;GEN;;183629327;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;245,02;0,00;0,00;245,02;0,00;56,35;301,37;25,73;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271612952;271612952;OWEB-23774-271612952;;5;GEN;;183629327;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;40,91;0,00;0,00;40,91;0,00;4,09;45,0;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271612952;271612952;OWEB-23774-271612952;;5;GEN;;183629327;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;12,0;0,00;0,00;12,0;0,00;1,62;13,62;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;179,87;0,00;0,00;179,87;0,00;41,37;221,24;18,89;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;T27;TUTELA LEGALE FIRST;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;25,0;0,00;0,00;25,0;0,00;3,13;28,13;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;22,73;0,00;0,00;22,73;0,00;2,27;25,0;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;64,84;0,00;0,00;64,84;0,00;8,75;73,59;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;5,0;0,00;0,00;5,0;0,00;0,68;5,68;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;N82;PERDITA DELLE CHIAVI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,0;0,00;0,00;2,0;0,00;0,27;2,27;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,0;0,00;0,00;2,0;0,00;0,2;2,2;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;6,0;0,00;0,00;6,0;0,00;0,81;6,81;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;;;;D87;INFORTUNI - RC AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;72,27;0,00;0,00;72,27;0,00;1,81;74,08;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;310,47;0,00;0,00;310,47;0,00;71,41;381,88;32,6;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;67,37;0,00;0,00;67,37;0,00;9,09;76,46;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;5,0;0,00;0,00;5,0;0,00;0,68;5,68;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;N82;PERDITA DELLE CHIAVI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,5;0,00;0,00;1,5;0,00;0,2;1,7;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,5;0,00;0,00;1,5;0,00;0,15;1,65;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;10,5;0,00;0,00;10,5;0,00;1,4;11,9;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,5;0,00;0,00;1,5;0,00;0,2;1,7;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;22,3;0,00;0,00;22,3;0,00;2,23;24,53;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;89,43;0,00;0,00;89,43;0,00;20,57;110,0;9,39;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;P02;ASSISTENZA AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;11,71;0,00;0,00;11,71;0,00;1,17;12,88;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;32,49;0,00;0,00;32,49;0,00;4,39;36,88;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,58;0,00;0,00;2,58;0,00;0,35;2,93;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;N82;PERDITA DELLE CHIAVI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,03;0,00;0,00;1,03;0,00;0,14;1,17;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,03;0,00;0,00;1,03;0,00;0,1;1,13;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;;;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;3,09;0,00;0,00;3,09;0,00;0,42;3,51;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;272219072;272219072;OWEB-23774-272219072;;5;GEN;;183629351;0;;;;;N83;RC AUTOVETTURE;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;255,83;0,00;0,00;255,83;0,00;67,79;323,62;26,86;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;272219072;272219072;OWEB-23774-272219072;;5;GEN;;183629351;0;;;;;T27;TUTELA LEGALE FIRST;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;25,0;0,00;0,00;25,0;0,00;3,13;28,13;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;272219072;272219072;OWEB-23774-272219072;;5;GEN;;183629351;0;;;;;O62;INCENDIO AUTOVEICOLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;24,3;0,00;0,00;24,3;0,00;3,28;27,58;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
