tp_record_share;id_polizza_exp;id_anagrafica_exp;id_anag_inviante;id_anag_ricevente;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;id_rischio_exp;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;progressivo_contratto;repertorio;rischio_art20;descrizione_rischio_art_20;stato_art_20;tipo_polizza_share;ramo_share;ramo_cmp;rischio_cmp;cod_rischio_inviante;prodotto_cmp;sottoprodotto_cmp;versione_prodotto_cmp;modello_cga_cmp;ramo_gestione_cmp;cod_stato_share;cod_storno_share;cod_storno_cmp;data_annullamento;data_sospensione;effetto;scadenza_originale;scadenza_effettiva;scadenza_emesso;scadenza_incassato;frazionamento_share;durata_share;tacito_rinnovo_share;proroga_share;disdetta_share;giorni_mora;collaboratore_1;collaboratore_2;collaboratore_3;collaboratore_4;collaboratore_5;tipo_coass;ns_quota;quota_delegataria_sinistri;cmp_delegataria;numero_polizza_delegataria;tipo_riparto_share;fl_vincolo;tipo_vincolo_cmp;scadenza_vincolo;codice_vincolo;vincolataria;valuta_share;fl_imposta;fl_antiracket;cmp_sostituita_1_ania;cmp_sostituita_1_exp;agenzia_sostituita_1;numero_polizza_sostituita_1;progressivo_sostituita_1;repertorio_sostituita_1;cmp_sostituente_ania;cmp_sostituente_exp;agenzia_sostituente;numero_polizza_sostituente;progressivo_sostituente;repertorio_sostituente;id_sostituita_exp;id_sostituita_inviante;id_sostituita_ricevente;id_sostituente_exp;id_sostituente_inviante;id_sostituente_ricevente;codice_calcolo_provvigioni;tipo_provvigioni_share;fl_provvigioni_forzate;tipo_premi;tipo_premi_delega;provvigioni_totali;provvigioni_acquisto;provvigioni_incasso;netto_totale;diritti_totale;accessori_totale;imponibile_totale;antiracket_totale;ssn_totale;tasse_totale;lordo_totale;interessi_frazionamento;compenso_totale;fondo_mutua_totale;altre_spese_totale;diritti_emissione;diritti_puo;diritti_pur;sconto;sconto_applicato_1;sconto_applicato_2;flag_riparto;canale_com;canale_commerciale;tipo_pagamento;numero_proposta_cmp;codice_broker;data_emissione;tipo_affare_share;libro_matricola;numero_applicazione_lm;quietanzamento_lm;tipo_firma;account;filiale;mezzo_pagamento_cmp;mezzo_pag_share;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;al_provv_tot_c1;al_provv_acq_c1;al_provv_acq_parte_fissa_c1;al_provv_acq_parte_variabile_c1;al_provv_inc_c1;al_provv_inc_parte_fissa_c1;al_provv_inc_parte_variabile_c1;binder;corrispondente;sindacato;piazzamento;sottoscrittore;ramo_binder;polizza_lps;solo_fondi;estensione_1;estensione_2;estensione_3;id_fornitore_inviante;id_fornitore_ricevente;url_docum_unica;url_docum_dip;url_docum_dip_agg;url_docum_cga;data_fine_sospensione;cod_riattivazione;timestamp_record
20;272219128;110947561;OWEB-23774-110947561;;272219128;OWEB-23774-272219128;;;5;GEN;A000134469;183629364;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/08/2025;07/08/2026;07/08/2026;;07/02/2026;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;410,69;0,00;0,00;410,69;0,00;37,88;89,31;500,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;07/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;279093774;97018999;OWEB-23774-97018999;;279093774;OWEB-23774-279093774;;;5;GEN;A000134469;183629759;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;26/01/2026;08/08/2026;08/08/2026;;08/08/2026;1;;S;;0;0;215;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;183629219;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;186,49;0,00;0,00;186,49;0,00;9,9;29,51;216,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/01/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;282912024;97019102;OWEB-23774-97019102;;282912024;OWEB-23774-282912024;;;5;GEN;A000134469;184642952;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;27/03/2026;08/08/2026;08/08/2026;;08/08/2026;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180394680;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;356,36;0,00;0,00;356,36;0,00;20,29;60,63;416,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;26/03/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241950253;97019684;OWEB-23774-97019684;;241950253;OWEB-23774-241950253;;;5;GEN;A000134469;180024907;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/02/2023;07/02/2024;07/02/2024;;07/02/2024;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;233,64;0,00;0,00;233,64;0,00;15,14;36,36;270,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/01/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951494;97021058;OWEB-23774-97021058;;241951494;OWEB-23774-241951494;;;5;GEN;A000134469;180991803;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2023;09/08/2024;09/08/2024;;09/08/2024;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;140,38;0,00;0,00;140,38;0,00;11,78;28,61;168,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951528;97019174;OWEB-23774-97019174;;241951528;OWEB-23774-241951528;;;5;GEN;A000134469;180991837;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2023;09/08/2024;09/08/2024;;09/08/2024;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;15,48;0,00;0,00;15,48;0,00;1,57;3,52;19,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951542;97021924;OWEB-23774-97021924;;241951542;OWEB-23774-241951542;;;5;GEN;A000134469;180991851;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2023;09/08/2024;09/08/2024;;09/08/2024;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;776,7;0,00;0,00;776,7;0,00;29,11;133,23;909,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;25/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241952016;97015571;OWEB-23774-97015571;;241952016;OWEB-23774-241952016;;;5;GEN;A000134469;180992325;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/10/2023;09/08/2024;09/08/2024;;09/08/2024;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991838;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;12,56;0,00;0,00;12,56;0,00;0,27;1,94;14,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;09/10/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254012408;97015571;OWEB-23774-97015571;;254012408;OWEB-23774-254012408;;;5;GEN;A000134469;182259770;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2024;09/08/2025;09/08/2025;;09/08/2025;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991835;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;27,68;0,00;0,00;27,68;0,00;2,85;6,32;34,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;30/07/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254012409;97019174;OWEB-23774-97019174;;254012409;OWEB-23774-254012409;;;5;GEN;A000134469;182259771;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2024;09/08/2025;09/08/2025;;09/08/2025;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991836;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;27,68;0,00;0,00;27,68;0,00;2,85;6,32;34,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;30/07/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254143671;103110550;OWEB-23774-103110550;;254143671;OWEB-23774-254143671;;;5;GEN;A000134469;182259785;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2024;09/08/2025;09/08/2025;;09/08/2025;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;413,07;0,00;0,00;413,07;0,00;21,1;66,93;480,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;02/08/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;248978348;97015578;OWEB-23774-97015578;;248978348;OWEB-23774-248978348;;;5;GEN;A000134469;732165939;0;;;;;;1;;3E;200;;CAT-R60;;;;;AT;-;;;;08/04/2024;;31/12/2026;;31/12/2026;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;5409,24;0,00;540,86;5950,1;0,00;0,00;1323,9;7274,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;11/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;249472832;97019189;OWEB-23774-97019189;;249472832;OWEB-23774-249472832;;;5;GEN;A000134469;730782112;0;;;;;;1;;3D;50;;CAT-ORI-RE0003;;;;;AT;-;;;;23/04/2024;;19/06/2027;;19/06/2027;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;195,11;0,00;0,00;195,11;0,00;0,00;4,89;200,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;249596248;97021274;OWEB-23774-97021274;;249596248;OWEB-23774-249596248;;;5;GEN;A000134469;730784486;0;;;;;;1;;01;351;;CAT-ORI-5;;;;;AT;-;;;;23/04/2024;;19/06/2027;;19/06/2026;1;;S;;0;0;021;;;;;1;10000;0;;;0;1;1;05/07/2035;1;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;84,04;0,00;8,41;92,45;0,00;0,00;19,05;111,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;249472844;97019719;OWEB-23774-97019719;;249472844;OWEB-23774-249472844;;;5;GEN;A000134469;730796022;0;;;;;;1;;3S;351;;CAT-ORI-5;;;;;AT;-;;;;23/04/2024;;25/06/2026;;25/06/2026;1;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;65,04;0,00;6,5;71,54;0,00;0,00;15,46;87,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;249472861;97019385;OWEB-23774-97019385;;249472861;OWEB-23774-249472861;;;5;GEN;A000134469;730818818;0;;;;;;1;;3D;50;;CAT-ORI-C060;;;;;AT;-;;;;23/04/2024;;10/06/2027;;10/06/2026;1;;S;;0;0;022;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;62,51;0,00;12,51;75,02;0,00;0,00;1,88;76,9;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;249596284;97015312;OWEB-23774-97015312;;249596284;OWEB-23774-249596284;;;5;GEN;A000134469;730825586;0;;;;;;1;;3E;200;;CAT-ORI-Q_RCG;;;;;ST;DC;21;03/06/2026;;23/04/2024;;03/06/2027;;03/06/2026;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;920,0;0,00;0,00;920,0;0,00;0,00;204,7;1124,7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;249472875;97015686;OWEB-23774-97015686;;249472875;OWEB-23774-249472875;;;5;GEN;A000134469;730845982;0;;;;;;1;;01;150;;CAT-ORI-U128;;;;;AT;-;;;;23/04/2024;;08/06/2027;;08/06/2026;2;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;348,45;0,00;0,00;348,45;0,00;0,00;77,53;425,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;243270604;97797762;OWEB-23774-97797762;;243270604;OWEB-23774-243270604;;;5;GEN;A000134469;180992559;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;18/12/2023;18/12/2024;18/12/2024;;18/12/2024;2;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;174,16;0,00;0,00;174,16;0,02;15,98;35,84;210,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;19/12/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241949601;97017508;OWEB-23774-97017508;;241949601;OWEB-23774-241949601;;;5;GEN;A000134469;180024255;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;21/12/2022;21/12/2023;21/12/2024;;21/12/2024;2;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;176,38;0,00;0,00;176,38;0,47;11,79;33,62;210,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/11/2022;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;242815858;97508607;OWEB-23774-97508607;;242815858;OWEB-23774-242815858;;;5;GEN;A000134469;180992526;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/12/2023;22/12/2024;22/12/2024;;22/12/2024;2;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;255,07;0,00;0,00;255,07;0,06;26,24;66,93;322,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;11/12/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241950983;97022899;OWEB-23774-97022899;;241950983;OWEB-23774-241950983;;;5;GEN;A000134469;180394701;0;;;;;;2;;3N;10;;CAT-00000014;;;;;ST;DC;21;25/06/2026;;25/06/2023;25/06/2024;25/06/2027;;25/06/2026;1;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;367,99;0,00;0,00;367,99;0,00;20,82;61,93;429,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241950981;97019687;OWEB-23774-97019687;;241950981;OWEB-23774-241950981;;;5;GEN;A000134469;180394699;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2023;22/06/2024;22/06/2024;;22/12/2024;2;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;174,81;0,00;0,00;174,81;0,02;18,33;40,19;215,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951353;97020068;OWEB-23774-97020068;;241951353;OWEB-23774-241951353;;;5;GEN;A000134469;180395071;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;27/06/2023;09/06/2024;09/06/2024;;09/06/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180394876;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;289,47;0,00;0,00;289,47;0,00;27,53;63,03;352,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;28/06/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;250720193;97021679;OWEB-23774-97021679;;250720193;OWEB-23774-250720193;;;5;GEN;A000134469;182259560;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2024;22/06/2025;22/06/2025;;22/06/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;158,98;0,00;0,00;158,98;0,00;16,64;36,52;195,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/05/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;250720196;97021650;OWEB-23774-97021650;;250720196;OWEB-23774-250720196;;;5;GEN;A000134469;182259563;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;30/06/2024;30/06/2025;30/06/2025;;30/06/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;113,45;0,00;0,00;113,45;0,00;11,86;26,05;139,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/05/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951093;97021650;OWEB-23774-97021650;;241951093;OWEB-23774-241951093;;;5;GEN;A000134469;180394811;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;30/06/2023;30/06/2024;30/06/2024;;30/06/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;367,01;0,00;0,00;367,01;0,53;25,39;65,99;433,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;25/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951048;97015963;OWEB-23774-97015963;;241951048;OWEB-23774-241951048;;;5;GEN;A000134469;180394766;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;20/06/2023;20/06/2024;20/06/2024;;20/06/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;632,21;0,00;0,00;632,21;1,03;55,77;135,79;768,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241950976;97019385;OWEB-23774-97019385;;241950976;OWEB-23774-241950976;;;5;GEN;A000134469;180394694;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;10/06/2023;10/06/2024;10/06/2024;;10/06/2025;1;;S;;0;0;022;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;346,93;0,00;0,00;346,93;0,19;32,26;75,07;422,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951493;97020642;OWEB-23774-97020642;;241951493;OWEB-23774-241951493;;;5;GEN;A000134469;180991802;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;01/08/2023;01/08/2024;01/08/2026;;01/08/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;230,32;0,00;0,00;230,32;0,00;0,00;0,00;230,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951533;97020798;OWEB-23774-97020798;;241951533;OWEB-23774-241951533;;;5;GEN;A000134469;180991842;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;02/08/2023;02/08/2024;02/08/2026;;02/08/2025;1;;S;;0;0;079;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;257,26;0,00;0,00;257,26;0,00;0,00;0,00;257,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951451;97016903;OWEB-23774-97016903;;241951451;OWEB-23774-241951451;;;5;GEN;A000134469;180991760;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/08/2023;04/08/2024;04/08/2026;;04/08/2025;2;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;129,4;0,00;0,00;129,4;0,00;0,00;0,00;129,4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951481;97017835;OWEB-23774-97017835;;241951481;OWEB-23774-241951481;;;5;GEN;A000134469;180991790;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/08/2023;04/08/2024;04/08/2024;;04/08/2024;1;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;331,37;0,00;0,00;331,37;0,00;19,8;53,55;384,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
